Character,Command,Hit level,Damage,Start up frame,Block frame,Hit frame,Counter hit frame,Notes,Notation
Armor King,d1+2,m,25,30~35,-8~-3,0~5s,0~5s,,d+1+2
Armor King,d3+4,l (TC),12,17s,-16,-5,-3,,d+3+4 or FC+d/f+4
Armor King,fcdf4,l (TC),12,17s,-16,-5,-3,,d+3+4 or FC+d/f+4
Armor King,fcdf43,"l (TC), m","15, 13",17,-16~-15,KND,KND,,"d+3+4, 3 or FC+d/f+4,3"
Armor King,d3+43,"l (TC), m","15, 13",17,-16~-15,KND,KND,,"d+3+4, 3 or FC+d/f+4,3"
Armor King,d3+41,"l (TC), h","15, 13",17,-9~-8,15~16,S!,Tail Spin,"d+3+4, 1 or FC+d/f+4,1"
Armor King,fcdf43,"l (TC), h","15, 13",17,-9~-8,15~16,S!,Tail Spin,"d+3+4, 1 or FC+d/f+4,1"
Armor King,d1+4,(Special)(Low parry),-,s,,,,,d+1+4 or d+2+3
Armor King,d2+3,(Special)(Low parry),-,s,,,,,d+1+4 or d+2+3
Armor King,d1+41+2,"m(, (throw))","18, 15",14~15(34~),-19~-18,Throw,Throw,,"d+1+4 or d+2+3, 1+2"
Armor King,d2+31+2,"m(, (throw))","18, 15",14~15(34~),-19~-18,Throw,Throw,,"d+1+4 or d+2+3, 1+2"
Armor King,db2,m,10,14,-11,0,0,,d/b+2
Armor King,db23,"m, m","10, 20",14,-16~-15,KND,KND,,"d/b+2, 3"
Armor King,db24,"m, h","10, 20",14,-10~-8,13~14g,KND,Tail Spin,"d/b+2, 4"
Armor King,db3,l (TC),20,23~25 s,-24~-24,5~7,KND,,d/b+3
Armor King,db4,l (TJ),20,29~31s,-14~-12(Self KND),KND,KND,,d/b+4
Armor King,db1+2,m,30,26~27,3~4,KND,KND,,d/b+1+2
Armor King,b1,h,12,12,-7~-6,5~6,CS,,b+1
Armor King,b12,"h, m","12,15",12,-12~-11,6~7,ATG,,"b+1, 2"
Armor King,b2,m,10,15,-9,2s,2s,,b+2
Armor King,b21,"m, m","10, 8",15,-12,-1,-1,,"b+2, 1"
Armor King,b212,"m, m, h","10, 8, 20",15,-7~-6,S!,S!,Tail Spin,"b+2, 1, 2"
Armor King,b3,h,23,16~18,-10~-8,ATG,ATG,,b+3
Armor King,b4:1+2,m,"15, 20",15,-10~-9,KND,KND,,b+4:1+2
Armor King,b4,m,15,15,-10~-9,0~1,0~1,,b+4
Armor King,b1+2,m(!),0,18,1,5,16,,b+1+2
Armor King,b1+4,m,24,41,-13~-12,ATG,ATG,,b+1+4
Armor King,b2+3,!,50,63~64b,Launch,Launch,Launch,,b+2+3
Armor King,ub1,h,21,21,-6~-3,ATG,ATG,Homing,u/b+1
Armor King,ub2,m (TJ),35,47~53,-18~-14 OC,KND,KND,,u/b or u or u/f+2
Armor King,u2,m (TJ),35,47~53,-18~-14 OC,KND,KND,,u/b or u or u/f+2
Armor King,uf2,m (TJ),35,47~53,-18~-14 OC,KND,KND,,u/b or u or u/f+2
Armor King,uf4,m (TJ),13,15~17,-13~-12,Launch,Launch,,u/f+4
Armor King,u4,m (TJ),13,15~17,-13~-12,KND,Launch,,u+4
Armor King,ub4,m (TJ),13,15~17,-19~-17,-8~-6,-8~-6,,u/b+4
Armor King,uf3,m (TJ),18,21,-8~-6,5~8,CS,,u/f+3
Armor King,uf1+2,m (TJ),25,35,2~3s,KND,KND,,u/f+1+2
Armor King,uf1+2*,! (TJ),45,58~59,KND,KND,KND,,"u/f+1+2, D"
Armor King,uf3+4,m (TJ),23,32~38,-7~-3,KND,KND,,u/f+3+4
Armor King,ufn1+2,"(Special) (TJ), m (TJ)",25,70,2 OC,KND,KND,,"u/f, n, 1+2"
Armor King,ufn1+2d,"(Special) (TJ), ! (TJ)",45,96~97,KND,KND,KND,,"u/f, n, 1+2, D"
Armor King,ufn3+4,"(Special) (TJ), l (TC)",15,52s,-16,-5,-3,,"u/f, n, 3+4"
Armor King,ufn3+43,"(Special) (TJ), l (TC), m","15, 13",52,-16,KND,KND,,"u/f, n, 3+4, 3"
Armor King,ufn1+4,"(Special) (TJ), ! (TJ)",25,87~91,KND,KND,KND,,"u/f, n, 1+4"
Armor King,ff2,m,23,16(17~),-11,KND,KND,,"f, F+2"
Armor King,ff3,h,23,17~19 (18~),0~2,KND,KND,"Homing, Tail Spin","f, F+3"
Armor King,ff4,m,30,15 (16~),-14,KND,KND,Wall Bounce,"f, F+4"
Armor King,ff1+2,m (TJ),28,22~41(23~),-18~2,KFUD,KND,,"f, F+1+2"
Armor King,ff3+4,h (TJ),35,23 RG(24~),-10~-9,KND,KND,,"f, F+3+4"
Armor King,ffn2,l,17,19(21~),-18,7,CS,,"f, f, n+2"
Armor King,fff3,m (TJ),30,23(26~),10~12,KND,KND,,"f, f, f+3 or WR+3"
Armor King,wr3,m (TJ),30,23(26~),10~12,KND,KND,,"f, f, f+3 or WR+3"
Armor King,fff3+4,m (TJ),40,28 RG(31~),17g,KND,KND,,"f, f, f+3+4 or WR+3+4"
Armor King,wr3+4,m (TJ),40,28 RG(31~),17g,KND,KND,,"f, f, f+3+4 or WR+3+4"
Armor King,wr4,l (TJ),20,20 RG,-24~-20,KND,KND,,WR+4
Armor King,ws1,m,16,16,-10,Launch,Launch,,WS+1
Armor King,ws4,m,20,11~12,-6~-5,5~6,5~6,,WS+4
Armor King,ws3,h,28,16,0,KND,KND,,WS+3
Armor King,ws2,m,17,12,-10,2,CS,,WS+2
Armor King,fcdf2,m (TC),23,24~25,1~2,CS,CS,,FC+d/f+2
Armor King,ss2,m,10,15~16 (24~),-12~-10,-1~1,-1~1,,SS+2
Armor King,ss21,"m, m","10, 10",15~16 (24~),-13~-12s,KND,KND,,"SS+2, 1"
Armor King,ss4,m,22,19(28~),-12~-10,KND,CS,,SS+4
Armor King,ss3+4,h (TJ),28,24 RG(33~),-6,CS,CS,,SS+3+4
Armor King,odd4,l,20,18~21,-16~-15,-5~-4,-5~-4,,Opponent Down d+4
Armor King,odd44,"l, l","15, 7",18~21,-16~-15,-5~-4,-5~-4,,"Opponent Down d+4, 4"
Armor King,odd444,"l, l, l","15, 7, 6",18~21,-16~-15,-5~-4,-5~-4,,"Opponent Down d+4, 4, 4"
Armor King,bt3,m,20,13,-20~-19,CS,CS,,BT 3
Armor King,bt4,m,20,18,-10,KND,KND,,BT 4
Armor King,bt3+4,m (TJ),18,25b~32b,-9~-2,3~10,3~10,,BT 3+4
Armor King,bt1+4,! (TJ),30,41~45,KND,KND,KND,,BT 1+4
Armor King,fnddf,(Special),27,s,,,,,"f, n, d, D/F"
Armor King,fnddf1,h,23,15~19 (18~),6~10,KND,KND,,"f, n, d, d/f+1"
Armor King,cd1,h,23,15~19 (18~),6~10,KND,KND,,"f, n, d, d/f+1"
Armor King,fnddf2,h,20,11(14~),-10,Launch,Launch,,"f, n, d, d/f+2"
Armor King,cd2,h,20,11(14~),-10,Launch,Launch,,"f, n, d, d/f+2"
Armor King,fnddf3,h!,23,31(34~),KND,KND,KND,,"f, n, d, d/f+3"
Armor King,cd3,h!,23,31(34~),KND,KND,KND,,"f, n, d, d/f+3"
Armor King,fnddf4,m (TJ),22,16(19~),-9~-7,ATG,ATG,,"f, n, d, d/f+4"
Armor King,fnddf1+2,h!,7,28~38(31~),7~17g,7~17g,7~17g,,"f, n, d, d/f+1+2"
Armor King,cd1+2,h!,7,28~38(31~),7~17g,7~17g,7~17g,,"f, n, d, d/f+1+2"
Armor King,fnddf1+4,h(Throw),"7, 12",12,,Throw(KND),,,"f, n, d, D/F+1+4 or 2+3"
Armor King,cd1+4,h(Throw),"7, 12",12,,Throw(KND),,,"f, n, d, D/F+1+4 or 2+3"
Armor King,fnddf2+3,h(Throw),"7, 12",12,,Throw(KND),,,"f, n, d, D/F+1+4 or 2+3"
Armor King,cd2+3,h(Throw),"7, 12",12,,Throw(KND),,,"f, n, d, D/F+1+4 or 2+3"
Marduk,1,h,7,10,1,8,8,,1
Marduk,12,"h, h","7, 12",10,-1,5,5,,"1, 2"
Marduk,123,"h, h, m","7, 12, 12",10,-16,-5,-5,,"1, 2, 3"
Marduk,1231+2,"h, h, m, h","7, 12, 12, 28",10,0~1s,4~5s,4~5s,,"1, 2, 3, 1+2"
Marduk,123+4,"h, h, (VTS)","7, 12",10,-3,3,3,,"1, 2, 3+4"
Marduk,123+43+4,"h, h, (VTS)","7, 12",10,-2,4,4,,"1, 2, 3+4, 3+4 (Cancel)"
Marduk,12f1,"h, h, h","7, 12, 21",10,4,6,KND,,"1, 2, f+1"
Marduk,1d2,"h, m","7, 13",10,-9,7,7,,"1, d+2"
Marduk,2,h,10,10,0,8,8,,2
Marduk,21,"h, h","10, 12",10,3,5,5,,"2, 1"
Marduk,2d1+2,"h, m (TC)","10, 22",10,-12,Launch,Launch,,"2, d+1+2"
Marduk,1+2,m,0,15,-9,3,16,,1+2
Marduk,f2,h,20,16,-7~-5,7~9,CS,,f+2
Marduk,f21,"h, h","20, 25",16,-7~-5,CS,CS,Tail Spin,"f+2, 1"
Marduk,f2d1,"h, m","20, 17",16,-13~-12s,2~3s,2~3s,,"f+2, d+1"
Marduk,f2d12,"h, m, m","20, 17, 16",16,-15,Launch,Launch,,"f+2, d+1, 2"
Marduk,f3,m,17,23,-8~-7,5~6,Launch,,f+3
Marduk,f32,"m, m","17, 20",23,-9,6s,Launch,,"f+3, 2"
Marduk,f4,m,20,19~22,-8~-5s,2~5s,KND,,f+4
Marduk,f1+2,m,21,15,-10,KND,KND,Power Crush,f+1+2
Marduk,f3+4,h!,30,32,KND,KND,KND,,f+3+4
Marduk,f3+43+4,(VTS),25,32,,,,,"f+3+4, 3+4 (Cancel)"
Marduk,f1+4,m (TJ),15,21~35,-18~-4(self KND),KND,KND,,f+1+4
Marduk,df1,m,15,15~16,-12~-11,Launch,Launch,,d/f+1
Marduk,df2,m,16,15,-7,6,6,,d/f+2
Marduk,df21,"m, m","16,21",15,-13,KND,KND,Tail Spin,"d/f+2, 1"
Marduk,df3,m,13,17,-10,2,2,,d/f+3
Marduk,df31,"m, h","13, 7",17,2,5,5,,"d/f+3, 1"
Marduk,df312,"m, h, h","13, 7, 10",17,-1,5,5,,"d/f+3, 1, 2"
Marduk,df3123,"m, h, h, m","13, 7, 10, 12",17,-16,-5,-5,,"d/f+3, 1, 2, 3"
Marduk,df31231+2,"m, h, h, m, h","13, 7, 10, 12, 28",17,0~1s,4~5s,4~5s,,"d/f+3, 1, 2, 3, 1+2"
Marduk,df3123+4,"m, h, h, (VTS)","13, 7, 10",17,-3,3,3,,"d/f+3, 1, 2, 3+4"
Marduk,df3123+43+4,"m, h, h, (VTS)","13, 7, 10",17,-2,4,4,,"d/f+3, 1, 2, 3+4, 3+4 (Cancel)"
Marduk,df312f1,"m, h, h, h","13, 7, 10, 21",17,4,6,KND,,"d/f+3, 1, 2, f+1"
Marduk,df31d2,"m, h, m","13, 7, 13",17,-9,7,7,,"d/f+3, 1, d+2"
Marduk,df31+2,"m, h","13, 28",17,0~1s,4~5s,4~5s,,"d/f+3, 1+2"
Marduk,df3df1,"m, m","13, 10",17,-12,Launch,Launch,,"d/f+3, d/f+1"
Marduk,df3df12,"m, m, h","13, 10, 21",17,-3~-2s,-6~-5s,-6~-5s,,"d/f+3, d/f+1, 2"
Marduk,df4,m,13,13~14,-9~-8,2~3,2~3,,d/f+4
Marduk,df42,"m, h","13, 25",13~14,-5~-4,12~13g,S!,Tail Spin,"d/f+4, 2"
Marduk,df1+2,m (TC),23,17~18,-11~-10,3~4s,3~4s,,d/f+1+2
Marduk,d1,m,20,18~19,0~1s,5~6s,KND,,d+1
Marduk,d2,m,15,16,-7s,7s,7s,,d+2
Marduk,d24,"m, m","15, 21",16,-9,5,5,,"d+2, 4"
Marduk,d3,l,18,16,-12,-1,-1,,d+3
Marduk,d4,l (TC),16,14~15,-16~-15,-5~-4,-5~-4,,d+4
Marduk,d1+2,m,24,19,-12,Launch,Launch,Tail Spin,d+1+2
Marduk,db2,m,20,16,-8,KND,KND,,d/b+2
Marduk,db3,l,10,18,-12,-4,4,,d/b+3
Marduk,db31,"l, h","10, 16",18,-6~-5,8~9,CS,Tail Spin,"d/b+3, 1"
Marduk,db311,"l, h, m","10, 16, 23",18,-8~-7,KND,KND,,"d/b+3, 1, 1"
Marduk,db3113+4,"l, h","10, 16",18,-20~-19,-6~-5,CS,,"d/b+3, 1, 1, 3+4"
Marduk,db34,"l, m","10, 16",18,-13,3,3,,"d/b+3, 4"
Marduk,db341+2,"l, Throw","10, 12",18,KND (Throw),KND (Throw),KND (Throw),,"d/b+3, 4, 1+2"
Marduk,db4,l,"12,(10)",23,-11,KND (Throw),KND (Throw),,d/b+4
Marduk,db1+2,m,23,26~27,-22~-21,Launch,Launch,,d/b+1+2
Marduk,b1,m,10,21~22,-8~-7s,2~3s,KND,,b+1
Marduk,b12,"m, m","10,15",21~22,-14s,KND,KND,,"b+1, 2"
Marduk,b2,m,24,22~23,-9~-8,1~2,CS,Homing,b+2
Marduk,b3,m,26,21~22,0~1,8~9,KND,,b+3
Marduk,b4,m,20,14~15,-9~-8,2~3,KND,,b+4
Marduk,b3+4,h,30,18,-14,KND,KND,Wall Bounce,b+3+4
Marduk,b2+3,!,70,80,KND,KND,KND,,b+2+3
Marduk,b2+3bb,(Special),0,80,,,,,"b+2+3, b, b (Cancel)"
Marduk,b2+31+2,"(Special), h(Throw)",12,"100 (106,126)",,Throw(KND),,,"b+2+3, 1+2 (Cancel)"
Marduk,ub3,m (TJ),25,20~22,-2~0,KND,Launch,,u/b or u or u/f+3
Marduk,u3,m (TJ),25,20~22,-2~0,KND,Launch,,u/b or u or u/f+3
Marduk,uf3,m (TJ),25,20~22,-2~0,KND,Launch,,u/b or u or u/f+3
Marduk,ub4,m (TJ),18,23,-16~-14,KND,KND,,u/b+4
Marduk,u4,m (TJ),18,23,-9~-7,KND,KND,,u or u/f+4
Marduk,uf4,m (TJ),18,23,-9~-7,KND,KND,,u or u/f+4
Marduk,uf1+2,h,21,17,-6,CS,CS,,u/f+1+2
Marduk,ub1+2,m,21,22,-6~-4,KND,KND,,u/b+1+2
Marduk,uf3+4,m,25,31~36,-3~2,7~12s,KND,,u/f+3+4 or u+3+4 or u/b+3+4
Marduk,ub3+4,m,25,31~36,-3~2,7~12s,KND,,u/f+3+4 or u+3+4 or u/b+3+4
Marduk,u3+4,m,25,31~36,-3~2,7~12s,KND,,u/f+3+4 or u+3+4 or u/b+3+4
Marduk,ub1+23+4,m(VTS),21,22,-10~-8,KND,KND,,u/f+1+2
Marduk,bf1+2,"m,m","14,16",15,-12~-11,4~5,4~5,,"b,f+1+2"
Marduk,bf1+22,"m,m","14,16,25",15,-15~-14,KND,CS,,"b,f+1+2, 2"
Marduk,ff2,h,21,11(12~),-1,KND,KND,,"f, F+2"
Marduk,ff3,m,18,19~20(20~),-7~-6,1~2,1~2,,"f, F+3"
Marduk,ff32,"m, m",26,19~20(20~),-14~-12,Launch,Launch,,"f, F+3,2"
Marduk,ff4,m,26,18~21 (19~),-10~-7,KND,KND,"Homing, Tail Spin","f, F+4"
Marduk,bb1+2,m,25,19(20~),-5,KND,KND,,"b, B+1+2"
Marduk,qcf1,m,21,18~19 (18~),-10~-9,Launch,Launch,,qcf+1
Marduk,qcf12,"m, m","21, 24",18~19 (18~),-7,KFUD,KND,,"qcf+1, 2"
Marduk,qcf12*,"m, m","21, 40",18~19 (18~),23 GB,KND,KND,,"qcf+1, 2*"
Marduk,qcf2,l (TC),"20,(35)",24~25 (24~),-12~-11,5~6,KND (Throw),,qcf+2
Marduk,fff3,m (TJ),30,32(35~),6~8,KND,KND,,"f, f, f+3 or 2+4+3"
Marduk,wr3,m (TJ),30,32(35~),6~8,KND,KND,,"f, f, f+3 or 2+4+3"
Marduk,ws1,m,14,11,-7~-6,3~4,3~4,,WS+1
Marduk,ws13+4,"m, (VTS)",14,11,-7~-6,3~4,3~4,,"WS+1, 3+4"
Marduk,ws12,"m, h","14, 18",11,-7~-5,KND,CS,,"WS+1, 2"
Marduk,ws2,m,22,19,-8~-7,KND,CS,Tail Spin,WS+2
Marduk,ws3,m,20,18~19,-13~-12,Launch,Launch,,WS+3
Marduk,ws4,m,21,13,-9~-8,KND,CS,,WS+4
Marduk,ws1+2,m,12,10~11,-4~-3,7~8,7~8,,WS+1+2
Marduk,fc1+2close,"m(, (throw))","25, 15",22,-4~-3,KND (Throw),KND (Throw),,FC+1+2 (Close)
Marduk,fc1+2,m,25,22~23,-4~-3,7~8,7~8,,FC+1+2
Marduk,fcdf2,h,28,20~22,6,KND,KND,,FC+d/f+2
Marduk,fcdf4,l (TC),19,21s,-26,8~9,KND,,FC+d/f+4
Marduk,ss2,m,18,21(30~),-3,0s,0s,,SS+2
Marduk,ss23+4,"m, (VTS)",18,21(30~),2,5s,5s,,"SS+2, 3+4"
Marduk,ss4,m,24,21(30~),-6~-5,KND,KND,,SS+4
Marduk,ss1+2,m,25,19(28~),1~2,KND,KND,,SS+1+2
Marduk,down2,m,23,20,-7~-6,4~5,4~5,,Face down Grounded 2
Marduk,downd2,l,"18,(10)",17~18s,-24~-23,KND (Throw),KND (Throw),,Face down Grounded d+2
Marduk,odowndb4,l,17,20,-17,-6,-6,,Opponent Down d/b+4
Marduk,3+4,(VTS),9,20,,,,,3+4 or From certain moves (to VTS)
Marduk,db3+4,(VTS),9,20,,,,,d/b or b+3+4
Marduk,df3+4,(VTS),10,20,,,,,d/f+3+4
Marduk,vts1+2,h(Tackle),12,24,,Throw(KND),,,VTS 1+2
Marduk,vts1+2sp,m(Tackle),12,30~31,,Throw(KND),,,VTS 1+2 (Second part)
Marduk,vts1+2wl,Sm,10,50,-21~-20,-2~-1s,-2~-1s,,VTS 1+2 (While landing)
Marduk,vtsu,(Special),,50,,,,,VTS u or d
Marduk,vtsd,(Special),,50,,,,,VTS u or d
Marduk,vts1+3,h(Throw),35,12,1 break,Throw(KND),Throw(KND),,VTS 1+3
Marduk,vts2+4,h(Throw),35,12,2 break,Throw(KND),Throw(KND),,VTS 2+4
Marduk,vtsf1,m,16,13(19~),-4~-2,3~5,3~5,,VTS f+1
Marduk,vtsf12,"m, m","16, 20",13(19~),-13~-12s,2~3s,KND,,"VTS f+1, 2"
Marduk,vtsf14,"m, h","16, 26",13(19~),-10~-9,KND,KND,Tail Spin,"VTS f+1, 4"
Marduk,vtsf2,m,22,17(23~),-14,KND,KND,"Power Crush, Wall Bounce",VTS f+2
Marduk,vtsd1+2,lm,"20,20","17,34~36(23~)",-39,KND,KND,,VTS d+1+2
Marduk,vtsd1+2fh,l,20,17(23~),-39,KND,KND,,"VTS d+1+2 (First hit only, Second hit miss)"
Marduk,vtsd1+2sh,m,20,34~35 (40~),-16~-15,5~6,5~6,,VTS d+1+2 (Second hit only)
Marduk,vts1,m,14,11(17~),-7~-6,3~4,3~4,,VTS 1
Marduk,vts13+4,"m, (VTS)",14,11(17~),-7~-6,3~4,3~4,,"VTS 1, 3+4"
Marduk,vts12,"m, h","14, 18",11(17~),-7~-5,KND,CS,,"VTS 1, 2"
Marduk,vts2,m,22,19(25~),-8~-7,KND,CS,,VTS 2
Marduk,vts3,m,20,18~19 (24~),-13~-12,Launch,Launch,,VTS 3
Marduk,vts4,m,21,13(19~),-9~-8,KND,CS,,VTS 4
Marduk,3,h,28,17,-14,KND,KND,,3
Marduk,4,h,17,13,-5,6,Launch (JG?),,4
Marduk,f1,h,7,10,1,8,8,,f+1
Marduk,ff1,h,7,10(11~),1,8,8,,"f, F+1"
Marduk,db1,Sm (TC),5,10s,-5,6,6,,d/b+1
Marduk,fc1,Sm (TC),5,10s,-5,6,6,,FC+1
Marduk,fc2,Sm (TC),8,11s,-4,7,7,,FC+2
Marduk,fc3,l (TC),12,16s,-17,-3,-3,,FC+3
Marduk,fcdb4,l (TC),10,12s,-15,-4,-4,,FC+d/b or d+4
Marduk,fcd4,l (TC),10,12s,-15,-4,-4,,FC+d/b or d+4
Marduk,ub1,m (TJ),12,18,-8,3,3,,u/b or u or u/f+1
Marduk,uf1,m (TJ),12,18,-8,3,3,,u/b or u or u/f+1
Marduk,u1,m (TJ),12,18,-8,3,3,,u/b or u or u/f+1
Marduk,uf2,h,17,15,-12,9,9,,u/b or u or u/f+2
Marduk,ss1,h,7,10(11~),1,8,8,,SS+1
Marduk,ss3,h,28,17(18~),-14,KND,KND,,SS+3
Marduk,bt1,h,15,8,-8,3,3,,BT 1 or 2
Marduk,bt2,h,15,8,-8,3,3,,BT 1 or 2
Marduk,bt3,h,25,10,-8,KND,KND,,BT 3 or 4
Marduk,bt4,h,25,10,-8,KND,KND,,BT 3 or 4
Marduk,rageb1+2,m,55,20,-22,KND,KND,Rage Art,In Rage b+1+2
Marduk,ragef2+3,m,"35,12",21,7,KND(Throw),KND(Throw),Rage Drive,In Rage f+2+3
Julia,ragedf1+2,m,55,20,-22,KND,KND,Rage Art,In Rage d/f+1+2
Julia,ragef2+3,"m,m","20,35",15,2(8),KND,KND,Rage Drive,In Rage f+2+3
Julia,1,h,7,10,1,8,8,,1
Julia,2,h,10,10,-2,7,7,,2
Julia,3,h,17,14,-14,KND,KND,,3
Julia,4,h,15,11,-12,-3,Launch,,4
Julia,11,"h, m","7,12",10,-9~-8,2~3,2~3s,Punish,"1, 1"
Julia,111,"h, m, m","7,12,20",10,-14~-13,KND,KND,,"1, 1, 1"
Julia,112,"h, m, m","7,12,20",10,-9,KND,CS,,"1, 1, 2"
Julia,12,"h, h","7,8",10,-1,5,5,Punish,"1, 2"
Julia,121,"h, h, m","7,8,10",10,-13,3,3,,"1, 2, 1"
Julia,1211,"h, h, m, l","7,8,10,20",10,-14~-13,KND,KND,,"1, 2, 1, 1"
Julia,123,"h, h","7,8",10,-9(1),-3(7),-3(7),,"1, 2, (3 or 4)"
Julia,124,"h, h","7,8",10,-9(1),-3(7),-3(7),,"1, 2, (3 or 4)"
Julia,2b,h,10,12,-8,5bt(1),5bt(1),,"2, b"
Julia,2b1+2,"h, h","10,20",12,,3bt,,Punish,"2, b, 1+2"
Julia,44,"h, l","15,12",11,-16,-2,-2,,"4, 4"
Julia,441,"h, l, m","15,12,21",11,-14~-13,Launch,Launch,,"4, 4, 1"
Julia,441~2,"h, l, m","15,12,20",11,-9,KND,CS,,"4, 4, 1~2"
Julia,444,"h,l,h","15,12,23",11,-6,KND,KND,,"4, 4, 4"
Julia,44d4,"h, l, h","15,12,10",11,-19~-18,-8~-7,-8~-7,,"4, 4, d+4"
Julia,4~2,"l, h","7,5",15(17),-12(-10),-4(-4),-1(+1),,4~2
Julia,4~21,"l, h, m","7,5,21",15(17),-16,KND,KND,,"4~2, 1"
Julia,1+2,m,14,18,-5,1,6,,1+2
Julia,1+24,"m, h","14,12",18,-12~-11,-1~0,4~5,,"1+2, 4"
Julia,1+244,"m, h, m","14,12,20",18,-20~-18,KND,KND,,"1+2, 4, 4"
Julia,1+24bf1+2,"m, h, m","14,12,25",18,-10~-9,KND,KND,,"1+2, 4, b, f+1+2"
Julia,1+4,"m, h","12,21",18~19,-26~-25,KND,Launch,,1+4
Julia,1+4d,m,12,18~19s,-18~-17,-7~-6,-7~-6,,"1+4, d"
Julia,f1,h,7,10,1,8,8,,1
Julia,f11,"h, m","7,12",10,-9~-8,2~3,2~3s,,"1, 1"
Julia,f111,"h, m, m","7,12,20",10,-14~-13,KND,KND,,"1, 1, 1"
Julia,f112,"h, m, m","7,12,20",10,-9,KND,CS,,"1, 1, 2"
Julia,f12,"h, h","7,8",10,-1,5,5,,"1, 2"
Julia,f121,"h, h, m","7,8,10",10,-13,3,3,,"1, 2, 1"
Julia,f1211,"h, h, m, l","7,8,10,20",10,-14~-13,KND,KND,,"1, 2, 1, 1"
Julia,f123,"h, h","7,8",10,-9(1),-3(7),-3(7),,"1, 2, (3 or 4)"
Julia,f124,"h, h","7,8",10,-9(1),-3(7),-3(7),,"1, 2, (3 or 4)"
Julia,f2,h,10,12,-2,7,7,,f+2
Julia,f21,"h, h","10,14",12,-1~0,4~5,10~11,Punish,"f+2, 1"
Julia,f212,"h, h, m","10,14,18",12,-10~-8,2~4,CS,,"f+2, 1, 2"
Julia,f213,"h, h, (Special)","10,14",12,-23~-22(-1~0),-17~-16(5~6),,,"f+2, 1, 3"
Julia,f24,"h, m","10,16",12,-8~-7,5~6,KND,Punish,"f+2, 4"
Julia,f3,(Special),,19(37),,,,,f+3
Julia,f3d,(Special),,19(37)s,,,,,"f+3, d or d/b"
Julia,f3db,(Special),,19(37)s,,,,,"f+3, d or d/b"
Julia,f3~1,h,24,19~26,-3~4,KND,KND,,f+3~1
Julia,f32,m,20,16~17(31~32),-8~-7,KND,CS,,"f+3, 2"
Julia,f34,l,17,18~19(33~34),-13~-12,2~3,Launch,,"f+3, 4"
Julia,f3uf3+4,"m, h","8,12",24~25(39~40),-16~-15,Launch,Launch,,"f+3, u/f+3+4"
Julia,f4,m,13,15~16,-10~-9,3~4,3~4,,f+4
Julia,f41,"m, m","13,23",15~16,-14~-13,KND,KND,Punish,"f+4, 1"
Julia,f1+2,m,25,18~19pc8~,-14~-13,KND,KND,"Power Crush, Wall Bounce",f+1+2
Julia,f1+4,m!,30,67,Launch,Launch,Launch,,f+1+4
Julia,df1,m,13,14,-5,1(14),1(14),,d/f+1
Julia,df2,m,8,15,-9,2,2,,d/f+2
Julia,df21,"m, m","8, 12",15,-18~-17,Launch,Launch,Punish,"d/f+2, 1"
Julia,df23,"m, (Special)",8,15,-21(1),-10(12),-10(12),,"d/f+2, 3"
Julia,df24,"m, h","8, 18",15,-6,5,5,,"d/f+2, 4"
Julia,df3,m,14,13,4~5,-7~-6,-7~-6,,d/f+3
Julia,df31+2,"m, m","14, 27",13,-13~-12,KND,KND,Punish,"d/f+3, 1+2"
Julia,df4,m,14,14,-10,1,1,,d/f+4
Julia,df42,"m, m","14, 10",14,-13,-2,-2,,"d/f+4, 2"
Julia,df421,"m, m, m","14, 10, 25",14,-14~-13,KND,KND,,"d/f+4, 2, 1"
Julia,df42bf1,"m, m, m","14, 10, 30",14,-14~-13,KND,KND,,"d/f+4, 2, b, f+1"
Julia,df423,"m, m, h","14, 10, 18",14,-5~-4,KND,KND,Tail Spin,"d/f+4, 2, 3"
Julia,df3+4,"sm, m","10, 20",17,-7~-6,9~10,9~10,,d/f+3+4
Julia,d2,sm,7,11,-4,7,7,,d+2
Julia,d23,"sm, m","7, 13",11,-10~-9,1~2,1~2,,"d+2, 3"
Julia,d3,l,10,13,-12,-1,4,,d+3
Julia,d4,l,12,20,-16,-2,-2,,d+4
Julia,d41,"l, m","12,21",20,-14~-13,Launch,Launch,,"d+4, 1"
Julia,d41~2,"l, m","12,20",20,-9,KND,CS,,"d+4, 1~2"
Julia,d44,"l, h","12,23",20,-6,KND,KND,,"d+4, 4"
Julia,d4d4,"l, h","12,10",20,-19~-18,-8~-7,-8~-7,,"d+4, d+4"
Julia,d1+2,m,27,16~17,-14~-13,KND,KND,Punish,d+1+2
Julia,db1,m,17,19~20,-12~-11,5~6,CS,,d/b+1
Julia,db2,m,13,15,-10,1,1,,d/b+2
Julia,db21,"m, l","13, 7",15,-11,-4,0,,"d/b+2, 1"
Julia,db4,l,11,15~16,-12~-11,-1~0,4~5,,d/b+4
Julia,db41,"l, m","11, 21",15~16,-10,KND,KND,,"d/b+4, 1"
Julia,b1,m,18,18,-9,5,Launch,,b+1
Julia,b2,h,14,13,-10,1,1,,b+2
Julia,b23,"h, h","14,15",13,-12,4,4,,"b+2, 3"
Julia,b231+2,"h, h, m","14,15,21",13,-13~-12,KND,KND,,"b+2, 3, 1+2"
Julia,b3,l,17,27~29,-13~-11,4~6,Launch,,b+3
